date,open,high,low,close,adj_close,volume,daily_return,log_return,ma_7,ma_20,vol_7,vol_20,rsi_14,drawdown
1996-01-16 00:00:00+05:30,6.605062961578369,6.676468849182129,6.583641052246094,6.640766143798828,3.0316803455352783,217247573,0.0018852572822971592,0.001883482415157627,6.7106419290815085,,0.02364658329954708,,,-0.09599024917836008
1996-01-17 00:00:00+05:30,6.605062961578369,6.613988876342773,6.321224212646484,6.37656307220459,2.911064386367798,299629901,-0.03978502869596634,-0.04059809114678464,6.630565098353794,,0.023597120841921473,,,-0.13195630305623243
1996-01-18 00:00:00+05:30,6.214115142822266,6.315867900848389,6.133782863616943,6.199832916259766,2.8303825855255127,377502810,-0.027715581880651374,-0.028106906090117893,6.553803512028286,,0.023462342282543396,,,-0.15601463921486075
1996-01-19 00:00:00+05:30,6.1141462326049805,6.190907955169678,6.0498809814453125,6.090939044952393,2.780669927597046,324535340,-0.01756400096231403,-0.017720078289047078,6.4862228121076315,,0.022827435040996963,,15.163574002881319,-0.17083839890386993
1996-01-22 00:00:00+05:30,6.110576152801514,6.274809837341309,6.105219841003418,6.1944780349731445,2.8279378414154053,338613971,0.016998855062678064,0.016855991267045886,6.4041057995387485,,0.018870465805436117,,20.386520906654866,-0.1567436010232988
1996-01-23 00:00:00+05:30,6.21589994430542,6.242677211761475,5.605378150939941,5.932061195373535,2.7081375122070312,354919302,-0.04236302689557392,-0.04328651530784377,6.294701508113316,,0.022047776150749435,,15.638603661788395,-0.19246649453301362
1996-01-24 00:00:00+05:30,5.880290985107422,5.915994167327881,5.641080856323242,5.72855281829834,2.61523175239563,351185727,-0.0343065201744569,-0.034908803791876795,6.166170460837228,,0.02270112222455579,,14.669950389316199,-0.22017015902986672
1996-01-25 00:00:00+05:30,5.716056823730469,5.741048812866211,5.453639984130859,5.487557888031006,2.505211591720581,360855771,-0.04206907711447461,-0.04297960915847474,6.001426424298968,,0.02151864074344961,,13.493277929800215,-0.25297688074580776
1996-01-26 00:00:00+05:30,5.487557888031006,5.487557888031006,5.487557888031006,5.487557888031006,2.505211591720581,0,0.0,0.0,5.874425683702741,6.5476702690124515,0.022756592634705645,,15.358391488857379,-0.25297688074580776
1996-01-29 00:00:00+05:30,5.462564945220947,5.971333980560303,5.428647994995117,5.9195637702941895,2.7024333477020264,652902286,0.07872461504332162,0.07577943131319682,5.834387234279087,6.476353406906128,0.04276785125119207,0.029032661472677367,32.411664010582754,-0.1941677732540602
1996-01-30 00:00:00+05:30,6.105219841003418,6.747875213623047,6.015963077545166,6.451539993286133,2.9452931880950928,1061936020,0.08986747058314148,0.0860561022278288,5.885901655469622,6.434491610527038,0.05461882924712268,0.03623426486863581,47.90420406779227,-0.12174966932202202
1996-01-31 00:00:00+05:30,6.390844821929932,6.631840229034424,6.149848937988281,6.310513019561768,2.880911350250244,731560842,-0.021859427961560596,-0.02210188508545544,5.902478081839425,6.382811450958252,0.055568363796784426,0.03625263973046053,41.24062737843359,-0.14094771915769405
1996-02-01 00:00:00+05:30,6.248032093048096,6.605062961578369,6.230181217193604,6.564003944396973,2.9966371059417725,640422958,0.040169622350737066,0.03938379826835122,5.992755617414202,6.347197651863098,0.052898835444610395,0.037735595046556714,47.609926590760516,-0.10643991345671937
1996-02-02 00:00:00+05:30,6.738948822021484,7.354826927185059,6.738948822021484,7.276279926300049,3.3218092918396,818725675,0.1085124244191038,0.10301895832815415,6.213859489985874,6.349696850776672,0.05697521554842013,0.04480906122309191,59.40901440318819,-0.009477542101763718
1996-02-05 00:00:00+05:30,7.676154136657715,8.040325164794922,7.4458699226379395,7.881446838378906,3.598083257675171,1222482548,0.08316982279522911,0.07989176347763055,6.55584362574986,6.396914148330689,0.04736360505888469,0.04704516095441227,65.36930453539016,0.0
1996-02-06 00:00:00+05:30,8.070672988891602,8.211700439453125,7.05492115020752,7.220940113067627,3.296544551849365,1242315590,-0.0838052630254289,-0.08752634195270578,6.803469657897949,6.4211029529571535,0.06961770288332284,0.051006340849759094,59.52476926146996,-0.0838052630254289
1996-02-07 00:00:00+05:30,6.821065902709961,7.426232814788818,6.749660015106201,7.354826927185059,3.3576674461364746,895441820,0.018541465795449463,0.018371668468112706,7.008507251739502,6.460644102096557,0.06795387503072761,0.05061944542467778,63.15575993776128,-0.06681766964784418
1996-02-08 00:00:00+05:30,7.429802894592285,8.127798080444336,7.354826927185059,7.997481822967529,3.651055812835693,821653997,0.0873786565129191,0.08376989753716105,7.22935608455113,6.522053337097168,0.06765005204516798,0.053316480792999936,69.36185597523115,0.0
1996-02-09 00:00:00+05:30,8.283105850219727,8.640135765075684,8.001051902770996,8.461621284484863,3.862947940826416,994440377,0.05803570071074082,0.05641407644973659,7.536657265254429,6.610239839553833,0.06384060810624055,0.05416272525211535,71.45270053814218,0.0
1996-02-12 00:00:00+05:30,8.247403144836426,8.390214920043945,7.818965911865234,7.931430816650391,3.620901584625244,971599188,-0.06265826016187037,-0.06470734622705304,7.732003961290632,6.675397872924805,0.07557048647115279,0.05663240611357291,68.00641929671167,-0.06265826016187041
1996-02-13 00:00:00+05:30,7.854669094085693,8.716897964477539,7.786833763122559,8.408066749572754,3.838498592376709,1019034918,0.06009457107307359,0.05835812213775295,7.893687793186733,6.763762903213501,0.06974700457620901,0.057658865973066735,73.00030861645686,-0.006329110357409446
1996-02-14 00:00:00+05:30,8.622284889221191,8.74545955657959,8.349157333374023,8.413421630859375,3.840942621231079,622459505,0.0006368742596973842,0.0006366715413522159,7.969684192112514,6.86560583114624,0.06478421965198303,0.056410405829531836,76.1737375078242,-0.005696266945185392
1996-02-15 00:00:00+05:30,8.211700439453125,8.479473114013672,8.140294075012207,8.279536247253418,3.7798216342926025,699136437,-0.015913309647395124,-0.016041285858622245,8.120912211281913,6.9695909976959225,0.05117676534176738,0.05600100176420646,74.39177032288919,-0.021518930132847527
1996-02-16 00:00:00+05:30,8.140294075012207,8.220625877380371,8.070672988891602,8.133152961730957,3.7129933834075928,495646793,-0.017680131006252986,-0.01783829149401951,8.23210164478847,7.071701693534851,0.05310846821491009,0.05600458347462686,70.35456289827412,-0.0388186036352374
1996-02-19 00:00:00+05:30,8.283105850219727,8.397356033325195,8.167071342468262,8.215270042419434,3.750481128692627,518231701,0.010096586290072596,0.010045956271082953,8.263214247567314,7.1727412939071655,0.04349135328962856,0.05600993413385145,67.68073951830584,-0.029113952726428048
1996-02-20 00:00:00+05:30,8.211700439453125,8.245617866516113,7.676154136657715,7.781477928161621,3.552443742752075,639131752,-0.052803147312009524,-0.054248337611304605,8.166050910949707,7.26521213054657,0.041249995939890816,0.05665118824842744,63.928323453258095,-0.08037979170378916
1996-02-21 00:00:00+05:30,7.781477928161621,7.781477928161621,7.781477928161621,7.781477928161621,3.552443742752075,0,0.0,0.0,8.144629069737025,7.3678583860397335,0.034091447952638174,0.05560712448860443,62.109373591990106,-0.08037979170378916
1996-02-22 00:00:00+05:30,7.961779117584228,8.247403144836426,7.892158031463623,8.192063331604004,3.739886999130249,613558303,0.052764450048293554,0.05141951396740309,8.113771438598633,7.503083658218384,0.03205968302064494,0.05439173965967683,59.69021574984679,-0.03185653715974241
1996-02-23 00:00:00+05:30,8.175996780395508,8.19384765625,7.968918800354004,8.104591369628906,3.69995379447937,546094871,-0.010677647185372896,-0.010735062331617076,8.069652829851423,7.633935332298279,0.03209034804830214,0.05465219220188662,52.65168145099052,-0.042194031480775815
1996-02-26 00:00:00+05:30,8.19384765625,8.36343765258789,8.070672988891602,8.122442245483398,3.708104133605957,544960514,0.0022025633422293467,0.0022001412554720576,8.047210829598564,7.74407925605774,0.03181622860544048,0.0531191353699837,62.64397111970337,-0.04008440316554699
1996-02-27 00:00:00+05:30,8.168855667114258,8.211700439453125,7.892158031463623,8.029614448547363,3.6657252311706543,542491536,-0.011428557339099976,-0.011494365173379694,8.032419613429479,7.822982978820801,0.031402022812394646,0.050756413706080146,59.5744703883503,-0.05105485360466593
1996-02-28 00:00:00+05:30,8.18492317199707,8.275964736938477,8.05103588104248,8.068887710571289,3.683654308319092,427826248,0.004891052026916531,0.004879129691323468,8.011507851736885,7.910901713371277,0.03113593689168709,0.050187322108450685,51.2224909135052,-0.04641351352295644
1996-02-29 00:00:00+05:30,7.997481822967529,8.026043891906738,7.515491008758545,7.563690185546875,3.453019857406616,697898447,-0.06261055341773314,-0.06465645173669295,7.980395317077637,7.960886025428772,0.03412065241973984,0.05256676390724249,34.840265122960545,-0.10611809117295583
1996-03-01 00:00:00+05:30,7.622600078582764,7.718997955322266,7.4458699226379395,7.606533050537109,3.4725780487060547,723172202,0.005664280786130238,0.005648299069271816,7.955403191702707,7.977398681640625,0.034298858788539596,0.04747702213115033,43.43433525824408,-0.10105489305171746
1996-03-04 00:00:00+05:30,7.640450954437256,7.676154136657715,7.440514087677002,7.527987003326416,3.4367191791534424,673407539,-0.010326129747789237,-0.010379814113168488,7.860535144805908,7.959725689888001,0.02441021906372994,0.043857171922147116,28.80478608309636,-0.1103375168622057
1996-03-05 00:00:00+05:30,7.527987003326416,7.527987003326416,7.527987003326416,7.527987003326416,3.4367191791534424,0,0.0,0.0,7.778163092476981,7.97507803440094,0.024841967620013717,0.03900288773497016,28.620680047352735,-0.1103375168622057
1996-03-06 00:00:00+05:30,7.658302783966064,7.84752893447876,7.5904669761657715,7.795759201049805,3.558962821960449,543855566,0.03557022582598335,0.03495221783109112,7.731494086129325,7.997124648094177,0.030157762871520836,0.03953987180909694,39.02830924051608,-0.0786920214280892
1996-03-07 00:00:00+05:30,7.904654026031494,8.042110443115234,7.827891826629639,7.865379810333252,3.590747833251953,854410306,0.008930574622427079,0.008890932881751386,7.70803199495588,7.990519547462464,0.030505744309258363,0.034733501275872256,43.708035249102245,-0.07046421177521538
1996-03-08 00:00:00+05:30,7.765411853790283,7.854669094085693,7.667229175567627,7.82432222366333,3.5720036029815674,646827174,-0.005220038658016457,-0.005233710659484312,7.673094068254743,7.958654594421387,0.030311899257538397,0.03201483819813874,40.633010976787624,-0.07531642452375857
1996-03-11 00:00:00+05:30,7.711856842041016,7.872520923614502,7.681509971618652,7.849314212799072,3.583413362503052,631091821,0.0031941410925226954,0.0031890506606878353,7.713897500719343,7.954548764228821,0.014615241563169876,0.02865248640111754,52.02129748478375,-0.07236285471774902
1996-03-12 00:00:00+05:30,7.836818218231201,8.497323989868164,7.801115036010742,8.252758026123047,3.7675960063934326,803011329,0.05139860660261508,0.050121284124241404,7.806215354374477,7.946783328056336,0.02239169509065403,0.027808407171759874,61.320782812362545,-0.02468359801741373
1996-03-13 00:00:00+05:30,8.033185005187988,8.14922046661377,7.935000896453857,8.111730575561523,3.703213930130005,577715422,-0.017088523632356467,-0.017236217450000167,7.889607293265207,7.9316987752914425,0.02363152373368548,0.02804153881274177,47.78321947008853,-0.04135031540171807
1996-03-14 00:00:00+05:30,8.104591369628906,8.190278053283691,8.05103588104248,8.109946250915527,3.7023980617523193,597611484,-0.00021996843082683348,-0.0002199926274305047,7.97274432863508,7.9232192754745485,0.02364821770770838,0.027841860374272654,50.1551027849444,-0.04156118806855176
1996-03-15 00:00:00+05:30,8.067103385925293,8.092095375061035,7.783263206481934,7.843958854675293,3.5809686183929443,622444100,-0.03279767682926471,-0.033347577729584306,7.979629993438721,7.908759570121765,0.02592464295640659,0.02854170209523295,42.947548157737124,-0.07299575448290381
1996-03-18 00:00:00+05:30,7.763627052307129,7.783263206481934,7.45836591720581,7.4869279861450195,3.417975187301636,667319823,-0.045516667685918555,-0.04658509818558317,7.925565447126116,7.872342467308044,0.031042141249163793,0.030071677509945608,37.87875689563872,-0.11518989866954112
1996-03-19 00:00:00+05:30,7.461935997009277,7.597608089447021,6.872836112976074,7.026359081268311,3.2077136039733887,1037292464,-0.061516406425841996,-0.06348990464896562,7.8115707124982565,7.834586524963379,0.037593556543431085,0.03093272023549595,30.402651055770235,-0.1696202364726761
1996-03-20 00:00:00+05:30,7.026359081268311,7.026359081268311,7.026359081268311,7.026359081268311,3.2077136039733887,0,0.0,0.0,7.694005693708148,7.796830582618713,0.03734973955004662,0.03093272023549595,37.5310350657792,-0.1696202364726761
1996-03-21 00:00:00+05:30,7.319124221801758,7.608317852020264,7.319124221801758,7.52977180480957,3.437535285949707,670459612,0.0716463132212124,0.06919607651254327,7.590721947806222,7.763716006278992,0.04320033901550839,0.03283901694976263,48.53242664321175,-0.11012658784244127
1996-03-22 00:00:00+05:30,7.388744831085205,7.388744831085205,7.0870537757873535,7.22451114654541,3.2981748580932617,674824785,-0.04054049261747583,-0.04138516621487264,7.463976315089634,7.7197119951248165,0.044529703756819874,0.033858649671188346,44.66079722229073,-0.14620249433850283
1996-03-25 00:00:00+05:30,7.317338943481445,7.358397006988525,7.078127861022949,7.181666851043701,3.278615474700928,457166882,-0.0059304075573606285,-0.005948062258579101,7.331364972250802,7.672673225402832,0.044231289450881374,0.03380696720915691,43.99750738445619,-0.1512658615185334
1996-03-26 00:00:00+05:30,7.140608787536621,7.283421039581299,6.908538818359375,7.135252952575684,3.2574262619018555,532380354,-0.0064628309041196985,-0.006483805414415074,7.230121271950858,7.627955150604248,0.04377659404770037,0.03378387446009858,37.60052548961194,-0.15675108673809288
1996-03-27 00:00:00+05:30,7.390530109405518,7.495853900909424,7.356612205505371,7.388744831085205,3.3731513023376465,377229724,0.035526684224701066,0.03491017093210016,7.216095106942313,7.593948006629944,0.044352831845789,0.03493611255327329,41.630099808180994,-0.12679324887381485
1996-03-28 00:00:00+05:30,7.40838098526001,7.5226311683654785,7.383388996124268,7.485143184661865,3.4171597957611084,359409115,0.013046648081701528,0.01296227364529806,7.281635693141392,7.590020656585693,0.03510330690133737,0.03208535564128832,44.157437634213586,-0.11540082768930555
1996-03-29 00:00:00+05:30,7.476216793060303,7.524415969848633,7.361967086791992,7.385173797607422,3.3715219497680664,325958187,-0.013355708045678427,-0.013445697662592132,7.332894938332694,7.578952693939209,0.03603563447618732,0.032176039669216464,42.206221071779225,-0.12721527597213594
1996-04-01 00:00:00+05:30,7.417306900024414,7.479787826538086,7.354826927185059,7.454794883728027,3.403305530548096,247509698,0.009427142546484246,0.009382984345029712,7.322183949606759,7.57529308795929,0.02391447374422002,0.032191687422979724,34.90884798089051,-0.11898740996633138
1996-04-02 00:00:00+05:30,7.470861911773682,7.569045066833496,7.399456024169922,7.474431991577148,3.4122700691223145,367425238,0.0026341580359219297,0.002630694722253317,7.357886927468436,7.572615337371826,0.016200213372856133,0.03219916215239514,37.367322633698166,-0.11666668357254589
1996-04-03 00:00:00+05:30,7.642236232757568,7.726139068603516,7.519061088562012,7.536911964416504,3.440793752670288,297032084,0.008359159988312603,0.008324415698232081,7.408636229378836,7.5596729755401615,0.015496319916157242,0.031197258778942152,38.908082938971276,-0.10928275905752202
1996-04-04 00:00:00+05:30,7.461935997009277,7.472647190093994,7.369108200073242,7.447655200958252,3.400045871734619,241840713,-0.011842617225682583,-0.011913299614270723,7.453265122004917,7.538786745071411,0.016387946885008702,0.031172775730525598,41.76558394168538,-0.11983118239831987
1996-04-05 00:00:00+05:30,7.447655200958252,7.447655200958252,7.447655200958252,7.447655200958252,3.400045871734619,0,0.0,0.0,7.461680889129639,7.519953393936158,0.010376106677452344,0.031172606784843675,49.04182573027326,-0.11983118239831987
1996-04-08 00:00:00+05:30,7.542267799377441,7.611888885498047,7.494069099426269,7.572615146636963,3.4570937156677246,228109392,0.01677842788192363,0.016639224973640936,7.47417688369751,7.506118440628052,0.0111396477857063,0.03144494400191084,65.93748556616524,-0.10506333336827214
1996-04-09 00:00:00+05:30,7.667229175567627,7.754701137542725,7.542267799377441,7.581541061401367,3.4611685276031494,320184170,0.0011787096784350304,0.0011780155455825424,7.5022293499537875,7.472557592391968,0.009000530596545991,0.029001571522948334,66.11397830711334,-0.104008462857727
1996-04-10 00:00:00+05:30,7.676154136657715,7.710072040557861,7.547623157501221,7.5779709815979,3.459538221359253,285103129,-0.00047089104636555135,-0.00047100195037149377,7.5198259353637695,7.445869612693786,0.008739275808984261,0.028848090181409013,51.97080553832212,-0.10443037725018661
1996-04-11 00:00:00+05:30,7.506565093994141,7.551194190979004,7.456581115722656,7.499423980712891,3.423680305480957,216484333,-0.010365175727876319,-0.010419268272289969,7.523396219526019,7.415343499183654,0.009972172075383529,0.028878988167520717,63.79924231907424,-0.11371311376653634
1996-04-12 00:00:00+05:30,7.499423980712891,7.765411853790283,7.465506076812744,7.70471715927124,3.517401695251465,341108156,0.027374526241792152,0.02700654435177382,7.547368390219552,7.408381414413452,0.014077432806863112,0.028794595965613755,72.57320493265385,-0.08945143014158223
1996-04-15 00:00:00+05:30,7.854669094085693,8.059962272644043,7.8386030197143555,7.90286922454834,3.607862949371338,476612002,0.025718278968704267,0.025393127142217545,7.612398965018136,7.429178476333618,0.014482124974524429,0.027239640398190143,79.29156185951183,-0.06603368800740883
1996-04-16 00:00:00+05:30,7.9260759353637695,8.024258613586426,7.854669094085693,7.920720100402832,3.616011381149292,388937409,0.0022587841639898354,0.002256236946062626,7.679979664938791,7.473896527290345,0.014285836598515683,0.022361250845152413,74.7508240786714,-0.06392405969218
1996-04-17 00:00:00+05:30,8.140294075012207,8.345585823059082,8.063531875610352,8.258113861083984,3.7700400352478023,410008440,0.04259634937282941,0.04171409188096702,7.777908052716937,7.535484266281128,0.01895914969268792,0.023679611987863183,79.37584016428349,-0.024050641899328193
1996-04-18 00:00:00+05:30,8.515175819396973,8.756171226501465,8.449125289916992,8.711543083190918,3.9770429134368896,686239778,0.05490711677441262,0.053452722080075205,7.939336912972586,7.594572830200195,0.023550782035703703,0.02172163467000113,89.73266422732083,0.0
1996-04-19 00:00:00+05:30,8.782949447631836,8.943612098693848,8.695475578308105,8.766881942749023,4.002306938171387,657928468,0.006352360199524565,0.006332268998945686,8.109181335994176,7.671691370010376,0.022697444704260262,0.018471360467415644,89.64405089844516,0.0
1996-04-22 00:00:00+05:30,8.854354858398438,8.87220573425293,8.443770408630371,8.488398551940918,3.875170946121216,577856867,-0.031765386214472224,-0.03228085145918122,8.25046341759818,7.737027955055237,0.028479671874365158,0.020473575921278308,76.49256966869991,-0.031765386214472245
1996-04-23 00:00:00+05:30,8.409852027893066,8.524102210998535,8.300957679748535,8.4312744140625,3.849092721939087,570256675,-0.006729671978627394,-0.006752418328851237,8.354257311139788,7.8018290281295775,0.029481067857465282,0.020483910365262537,73.4331772132668,-0.03828128756360181
1996-04-24 00:00:00+05:30,8.822221755981445,9.214956283569336,8.790088653564453,9.11498737335205,4.161226272583008,534899747,0.0810924808886766,0.07797208623614146,8.527417046683174,7.88814115524292,0.03851609963600387,0.025153974771449157,83.30958465437146,0.0
1996-04-25 00:00:00+05:30,9.175682067871094,9.37204933166504,8.497323989868164,8.650847434997559,3.9493348598480233,620220200,-0.05092052455403506,-0.05226273736034957,8.63172095162528,7.946426367759704,0.04730283798884585,0.028784007725695702,70.27678021113502,-0.05092052455403501
1996-04-26 00:00:00+05:30,8.640135765075684,8.834717750549316,8.425917625427246,8.727608680725098,3.984376907348633,632532875,0.008873263146104815,0.008834127085999649,8.698791640145439,8.013548111915588,0.04552879543497338,0.028369578399709577,69.78594201442411,-0.042499092621835856
1996-04-29 00:00:00+05:30,8.640135765075684,8.684764862060547,8.488398551940918,8.656203269958496,3.951779365539551,421084526,-0.008181555037441113,-0.008215207638289007,8.690885952540807,8.073618531227112,0.04098478552476007,0.02860779308087741,68.02397427781102,-0.05033293899395015
1996-04-30 00:00:00+05:30,8.640135765075684,8.925761222839355,8.58658218383789,8.734749794006348,3.987637042999268,429361131,0.009074015662322577,0.009033094144245675,8.686295645577568,8.136634421348571,0.04107694116189885,0.028586593755275336,68.92524906498727,-0.04171564520838937
1996-05-01 00:00:00+05:30,9.532712936401367,9.63625144958496,9.434529304504396,9.498794555664062,4.336442947387695,495470338,0.08747185433771554,0.08385560257701415,8.83063793182373,8.23472855091095,0.04883412244353925,0.03326682865839601,76.71757787569658,0.0
1996-05-02 00:00:00+05:30,9.425602912902832,9.554134368896484,9.282791137695312,9.505934715270996,4.33970308303833,506967956,0.0007516911293419248,0.0007514087510635965,8.984160831996373,8.337642526626587,0.04832948755121513,0.03291502060149034,75.41563011728624,0.0
1996-05-03 00:00:00+05:30,9.42381763458252,9.479158401489258,9.247088432312012,9.289932250976562,4.241093635559082,493527926,-0.022722906348960348,-0.02298505031268581,9.009152957371303,8.429756379127502,0.04176826692570305,0.0337540207405795,69.47370788815573,-0.022722906348960317
1996-05-06 00:00:00+05:30,9.068572998046877,9.11855697631836,8.722253799438477,8.768667221069336,4.00312089920044,591063023,-0.056110746109308884,-0.05774643551243176,9.025984355381556,8.489558982849122,0.043004411079585726,0.037043808584653504,60.430398201508645,-0.07755865322925712
1996-05-07 00:00:00+05:30,8.756171226501465,8.941826820373535,8.722253799438477,8.875777244567871,4.05202054977417,548608662,0.012215085918778179,0.012141083775669413,9.047151293073382,8.554270792007447,0.043110897003696746,0.03702905735726971,58.054019019744736,-0.0662909529234191
1996-05-08 00:00:00+05:30,8.711543083190918,9.050722122192385,8.604433059692383,8.923975944519043,4.074024200439453,785659868,0.0054303638569421775,0.005415672593072884,9.085404532296318,8.621571040153503,0.04285835383470013,0.03698254650125517,53.097344886638886,-0.061220573061274444
1996-05-09 00:00:00+05:30,8.756171226501465,8.940041542053223,8.657987594604492,8.70618724822998,3.974597454071045,609397594,-0.024404895042643537,-0.02470763012184369,9.081324168613978,8.681909203529358,0.04412285859587909,0.03749510373634502,49.155075613450705,-0.08413138644390704
1996-05-10 00:00:00+05:30,8.497323989868164,8.66334342956543,8.445554733276367,8.615143775939941,3.933034896850586,606288615,-0.010457329907365476,-0.010512391986376393,8.955088342939105,8.727430534362792,0.023801992188844386,0.037404164032346435,51.8615550544171,-0.0937089266876645
1996-05-13 00:00:00+05:30,8.72939395904541,8.850784301757812,8.679409980773926,8.797229766845703,4.01616096496582,398370778,0.021135571923278196,0.020915313837983607,8.853844778878349,8.77214856147766,0.026896548831901488,0.037292589441452334,55.184611917478996,-0.07455394652424657
1996-05-14 00:00:00+05:30,8.782949447631836,9.100706100463867,8.738320350646973,9.04179573059082,4.12781286239624,651015892,0.027800338314092787,0.02742092473928961,8.818396704537529,8.82820234298706,0.029768581695909166,0.03760554805862367,48.815706917128345,-0.04882623314617873
1996-05-15 00:00:00+05:30,8.8989839553833,9.139979362487791,8.71332836151123,9.061431884765623,4.136775970458984,917242481,0.0021717095541506914,0.002169354801566413,8.860220227922712,8.868368244171142,0.01797075405662925,0.036691670573918075,57.75977638930291,-0.0467605599890448
1996-05-16 00:00:00+05:30,9.166755676269531,9.30064296722412,9.052507400512695,9.113202095031738,4.160411357879639,688543503,0.005713248295024176,0.005696989589271789,8.894138063703265,8.888451194763183,0.01768838483470297,0.03485598018076004,57.356958144795556,-0.04131446638365239
1996-05-17 00:00:00+05:30,8.925761222839355,9.032870292663574,8.882917404174805,8.932901382446289,4.078098773956299,565289312,-0.019784562078760892,-0.019982896864098054,8.8954131262643,8.896752166748048,0.019776543490420396,0.0351890069703235,55.068661434820115,-0.06028163983749503
1996-05-20 00:00:00+05:30,8.818652153015137,8.83293342590332,8.625855445861816,8.652632713317871,3.950149536132813,326115037,-0.031374875544821657,-0.03187761041159064,8.887762478419713,8.904963874816895,0.02139738645708463,0.035169081877701285,48.59926835172215,-0.08976518643477754
1996-05-21 00:00:00+05:30,8.600863456726074,8.711543083190918,8.550878524780273,8.622284889221191,3.9362950325012207,456241191,-0.003507351473496567,-0.003513516650525667,8.888782637459892,8.914514398574829,0.02103276886255076,0.035139152257549836,30.056881330364362,-0.09295769984936336
1996-05-22 00:00:00+05:30,8.711543083190918,8.754385948181152,8.641921997070312,8.668699264526367,3.957483530044556,319336904,0.005383071413378904,0.005368634471343172,8.870421137128558,8.892199993133545,0.019212790877855965,0.030182515781071128,31.28495859861613,-0.088075026372697
1996-05-23 00:00:00+05:30,8.611574172973633,8.647276878356934,8.554449081420898,8.59729290008545,3.924885272979736,294687746,-0.008237264007199263,-0.00827137773135872,8.806920732770648,8.889522266387939,0.014137495207261336,0.027881141636463522,33.44712200062631,-0.09558679313522334
1996-05-24 00:00:00+05:30,8.679409980773926,8.704401969909668,8.63299560546875,8.677624702453613,4.336291790008545,236779521,0.009343848499958174,0.009300464785413727,8.752091135297503,8.887023067474365,0.015146230078363436,0.027889385532250358,47.24325591791073,-0.08713609314891758
1996-05-27 00:00:00+05:30,8.604433059692383,8.604433059692383,8.408066749572754,8.422348022460938,4.2087273597717285,385864842,-0.029417805994824353,-0.02985918752735643,8.653397696358818,8.875330305099487,0.01640776541310457,0.0286234773474516,37.400793387904145,-0.11399054646034013
1996-05-28 00:00:00+05:30,8.247403144836426,8.247403144836426,8.052821159362793,8.14922046661377,4.07224178314209,545547298,-0.0324289087934605,-0.03296637749442551,8.541443279811315,8.846053838729858,0.01819444736707732,0.029351523633332814,30.864229519008816,-0.1427228662193215
1996-05-29 00:00:00+05:30,8.32059383392334,8.72939395904541,8.32059383392334,8.613359451293945,4.304176330566406,514643772,0.056955016321093455,0.05539214810272811,8.535832813807897,8.801782083511352,0.02955155971836111,0.02530575863979318,47.95597847474419,-0.09389663307314279
1996-05-30 00:00:00+05:30,8.675840377807617,8.70083236694336,8.400925636291504,8.456266403198242,4.225675582885742,528103408,-0.018238301673582646,-0.01840666980543337,8.51211588723319,8.749298667907714,0.030318268600555306,0.025443098070654757,46.6004836191856,-0.11042241962660375
